id,synsetId,subSynsetId
022468,03001627,04331277
039167,03001627,04331277
046961,03001627,04331277
030858,03001627,04331277
027099,03001627,04331277
011840,03001627,04331277
047247,03001627,04331277
015508,03001627,04331277
000109,03001627,04331277
002443,03001627,04331277
000716,03001627,04331277
017684,03001627,04331277
009324,03001627,04331277
048115,03001627,04331277
022243,03001627,04331277
012429,03001627,04331277
035689,03001627,04331277
031524,03001627,04331277
029374,03001627,04331277
028401,03001627,04331277
014597,03001627,04331277
021664,03001627,04331277
031570,03001627,03002711
043034,03001627,04331277
040693,03001627,04331277
001407,03001627,04331277
014936,03001627,04331277
034371,03001627,04331277
044911,03001627,04331277
026759,03001627,04331277
022671,03001627,04331277
032080,03001627,04331277
016004,03001627,04331277
037368,03001627,04331277
013628,03001627,04331277
049261,03001627,04331277
019479,03001627,04331277
002156,03001627,04331277
019272,03001627,04331277
015831,03001627,04331277
022877,03001627,04331277
025207,03001627,04331277
044189,03001627,04331277
011953,03001627,04331277
023340,03001627,04331277
034357,03001627,04331277
021091,03001627,04331277
027393,03001627,04331277
050968,03001627,04331277
019407,03001627,04331277
037230,03001627,04331277
045273,03001627,04331277
032487,03001627,04331277
000749,03001627,04331277
022518,03001627,04331277
007494,03001627,04331277
003768,03001627,04331277
017149,03001627,04331277
048886,03001627,04331277
050329,03001627,04331277
039120,03001627,04331277
004588,03001627,04331277
046639,03001627,02738535
050646,03001627,04331277
033481,03001627,04331277
042550,03001627,04331277
022521,03001627,04331277
027640,03001627,04331277
048942,03001627,04331277
009100,03001627,04331277
036160,03001627,04331277
019473,03001627,04331277
032310,03001627,04331277
027836,03001627,04331277
015031,03001627,04331277
019750,03001627,04331277
040183,03001627,04331277
002302,03001627,04331277
009874,03001627,04331277
045230,03001627,04331277
000383,03001627,04331277
009688,03001627,04331277
046077,03001627,04331277
023657,03001627,04331277
029665,03001627,04331277
043423,03001627,04331277
003210,03001627,04331277
041927,03001627,04331277
046643,03001627,04331277
027022,03001627,04331277
044422,03001627,04331277
042233,03001627,04331277
033116,03001627,04331277
039349,03001627,04331277
027260,03001627,04331277
046227,03001627,04331277
020052,03001627,04331277
012354,03001627,04331277
025355,03001627,04331277
012219,03001627,04331277
022443,03001627,04331277
028133,03001627,04331277
010008,03001627,04331277
017327,03001627,04331277
009163,03001627,04331277
023505,03001627,04331277
030484,03001627,04331277
025592,03001627,04331277
009911,03001627,04331277
000442,03001627,04331277
045156,03001627,04331277
000803,03001627,04331277
035472,03001627,04331277
020197,03001627,04331277
032751,03001627,04331277
015187,03001627,04331277
013794,03001627,04331277
006675,03001627,04331277
035953,03001627,04331277
029244,03001627,04331277
038640,03001627,04331277
042772,03001627,04331277
023072,03001627,04331277
020479,03001627,04331277
034596,03001627,04331277
039404,03001627,04331277
032160,03001627,04331277
025017,03001627,04331277
039467,03001627,03649674
024820,03001627,04331277
049278,03001627,04331277
017037,03001627,04331277
021097,03001627,04331277
004640,03001627,03002711
045231,03001627,04331277
032368,03001627,04331277
015335,03001627,04331277
049845,03001627,04331277
029692,03001627,04331277
021353,03001627,04331277
032821,03001627,04331277
006965,03001627,04331277
019445,03001627,04331277
012659,03001627,04331277
000336,03001627,04331277
049199,03001627,04331277
047750,03001627,04331277
042865,03001627,04331277
014769,03001627,04331277
047422,03001627,04331277
046222,03001627,04331277
021599,03001627,04331277
029703,03001627,04331277
033914,03001627,04331277
031951,03001627,04331277
012489,03001627,04331277
036217,03001627,04331277
021585,03001627,04331277
050927,03001627,04331277
051017,03001627,04331277
047374,03001627,04331277
034714,03001627,04331277
050681,03001627,04331277
049300,03001627,04331277
000398,03001627,04331277
024338,03001627,04331277
041741,03001627,04331277
007074,03001627,04331277
025237,03001627,04331277
016179,03001627,04331277
013947,03001627,04331277
029857,03001627,04331277
013158,03001627,04331277
028161,03001627,04331277
015567,03001627,04331277
024531,03001627,04331277
011467,03001627,04331277
034580,03001627,04331277
016298,03001627,04331277
022772,03001627,04331277
045232,03001627,04331277
011152,03001627,04331277
022938,03001627,04331277
049672,03001627,04331277
029093,03001627,04331277
035356,03001627,04331277
026700,03001627,04331277
002725,03001627,04331277
041074,03001627,04331277
044804,03001627,04331277
020061,03001627,04331277
022556,03001627,04331277
042232,03001627,04331277
024365,03001627,04331277
015707,03001627,04331277
002202,03001627,04331277
011066,03001627,04331277
011308,03001627,04331277
017220,02828884,03891251
051103,03001627,04331277
029340,03001627,04331277
034372,03001627,04331277
011100,03001627,04331277
012235,03001627,02738535
010907,03001627,04331277
039004,03001627,04331277
032615,03001627,04331277
001304,04379243,04331277
041012,03001627,04331277
045623,03001627,04331277
002106,03001627,04331277
008615,03001627,04331277
030736,03001627,04331277
030157,03001627,04331277
003250,03001627,04331277
032057,03001627,04331277
048169,03001627,04331277
046289,03001627,04331277
036032,03001627,04331277
014805,03001627,04331277
050849,03001627,04331277
033603,03001627,04331277
037869,03001627,04331277
044807,03001627,04331277
049068,03001627,04331277
032417,03001627,04331277
046929,03001627,04331277
031164,03001627,04331277
018754,03001627,04331277
012505,03001627,04331277
043394,03001627,04331277
029953,03001627,03001627
007090,03001627,04331277
002482,03001627,04331277
048951,03001627,04331277
022411,03001627,04331277
013090,03001627,04331277
011786,03001627,04331277
020295,03001627,04331277
037390,03001627,03002711
028464,03001627,04331277
043855,03001627,04331277
014057,03001627,04331277
000864,03001627,04331277
026984,03001627,04331277
023335,03001627,02738535
038915,03001627,04331277
039569,03001627,04331277
024171,03001627,04331277
003539,03001627,04331277
010050,03001627,04331277
022955,03001627,04331277
012728,03001627,04331277
032539,03001627,04331277
007123,03001627,04331277
016138,03001627,04331277
028241,03001627,04331277
013874,03001627,04331277
014075,03001627,04331277
007119,03001627,04331277
035838,03001627,04331277
049112,03001627,04331277
018439,03001627,04331277
018443,03001627,04331277
031175,03001627,04331277
001289,03001627,04331277
012929,03001627,04331277
010476,03001627,04331277
006197,03001627,04331277
040709,03001627,04331277
029571,03001627,04331277
045015,03001627,04331277
050343,04379243,04331277
023764,03001627,04331277
045529,03001627,04331277
030772,03001627,04331277
016369,03001627,04331277
007582,03001627,04331277
040705,03001627,04331277
028233,03001627,04331277
035792,03001627,04331277
023536,03001627,04099969
030229,03001627,04331277
008801,03001627,04331277
048273,03001627,03001627
019699,03001627,04331277
028206,03001627,04331277
019232,03001627,04331277
044900,03001627,04331277
043005,03001627,04331277
027886,03001627,04331277
046595,03001627,04331277
022454,03001627,04331277
000694,03001627,04331277
040541,03001627,04331277
035734,03001627,04331277
018460,03001627,04331277
040844,03001627,04331277
016107,03001627,04331277
010366,03001627,04331277
011704,03001627,04331277
017272,03001627,04331277
035056,03001627,04331277
001828,03001627,04331277
031350,03001627,04331277
044456,03001627,04331277
002599,03001627,04331277
004848,03001627,04331277
025750,03001627,04331277
042016,03001627,04331277
002040,03001627,04331277
034236,03001627,04331277
000355,03001627,04331277
032887,03001627,04331277
042473,03001627,04331277
041969,03001627,04331277
020390,03001627,04331277
036096,03001627,04331277
020959,03001627,04331277
050288,03001627,04331277
032926,03001627,04331277
037879,03001627,04331277
044337,03001627,04331277
016929,03001627,04331277
024434,03001627,04331277
017370,03001627,04331277
005448,03001627,04331277
029801,03001627,04331277
008459,03001627,04331277
002483,03001627,04331277
022630,03001627,04331277
033472,03001627,04331277
025277,03001627,04331277
000873,03001627,04331277
024415,03001627,04331277
006955,03001627,04331277
022115,03001627,04331277
050469,03001627,04331277
026385,03001627,04331277
023138,03001627,04331277
028574,03001627,04331277
010916,03001627,04331277
029006,03001627,04331277
035551,03001627,04331277
040417,03001627,04331277
015515,03001627,04331277
007687,03001627,04331277
012290,03001627,04331277
044345,03001627,04331277
003441,03001627,04331277
001865,03001627,04331277
034997,03001627,04331277
032264,03001627,04331277
017078,03001627,04331277
050837,03001627,04331277
044856,03001627,04331277
004531,03001627,04331277
034898,03001627,04331277
033146,03001627,04331277
014452,03001627,04331277
039562,03001627,04331277
013776,03001627,04331277
035788,03001627,04331277
045813,03001627,04331277
009043,03001627,04331277
008040,03001627,04331277
031327,03001627,04331277
033996,03001627,04331277
050721,03001627,04331277
039982,03001627,04331277
037019,03001627,04331277
015405,03001627,04331277
036673,03001627,04331277
049903,03001627,04331277
027834,03001627,04331277
015475,03001627,04331277
004426,03001627,04331277
018049,03001627,04331277
010256,03001627,04331277
050650,03001627,04331277
025910,03001627,04331277
001006,03001627,04331277
047751,03001627,04331277
031732,03001627,04331277
021085,03001627,04331277
010514,03001627,04331277
007512,03001627,04331277
019201,03001627,04331277
042150,03001627,04331277
002105,03001627,04331277
034817,03001627,04331277
040352,03001627,04331277
036820,04379243,04331277
037742,03001627,04331277
037821,03001627,04331277
050239,03001627,04331277
024465,03001627,04331277
001950,03001627,04331277
046890,03001627,04331277
042602,03001627,04331277
049720,03001627,04331277
051324,03001627,04331277
024142,03001627,04331277
022016,03001627,04331277
012171,03001627,04331277
021278,03001627,04331277
036843,03001627,04331277
019850,03001627,04331277
024355,03001627,04331277
046963,03001627,04331277
016042,03001627,04331277
021686,03001627,04331277
001972,03001627,04331277
004014,03001627,04331277
010401,03001627,04331277
032416,03001627,04331277
033172,03001627,02738535
021196,03001627,04331277
038424,03001627,04331277
043533,03001627,04331277
029589,03001627,04331277
017275,03001627,04331277
048781,03001627,04331277
005474,03001627,04331277
028923,03001627,04331277
014735,03001627,04331277
013566,03001627,04331277
003134,03001627,04331277
015983,03001627,04331277
003298,04256520,04331277
008923,03001627,04331277
022012,03001627,04331277
041000,03001627,04331277
050741,03001627,04331277
032843,03001627,04331277
018802,03001627,04331277
013291,03001627,04331277
048862,03001627,04331277
027378,03001627,04331277
008603,03001627,04331277
018280,03001627,04331277
014460,03001627,04331277
018441,03001627,04331277
022051,03001627,04331277
017784,03001627,04331277
012745,03001627,04331277
049860,03001627,04331277
030865,03001627,04331277
026576,03001627,04331277
019737,03001627,04331277
047991,03001627,04331277
022901,03001627,04331277
007748,03001627,04331277
043713,03001627,04331277
034441,03001627,04331277
017693,03001627,04331277
013670,03001627,04331277
010940,03001627,04331277
029841,03001627,04331277
025629,03001627,04331277
019365,03001627,04331277
015717,03001627,04331277
019422,03001627,04331277
013807,03001627,04331277
006596,03001627,03649674
049588,03001627,04331277
043057,03001627,04331277
029151,03001627,04331277
044859,03001627,04331277
048314,03001627,04331277
000135,03001627,04331277
009348,03001627,04331277
021303,03001627,04331277
002094,03001627,03376595
037749,03001627,04331277
014608,03001627,04331277
030871,03001627,04331277
044640,03001627,04331277
030750,03001627,03002711
006242,03001627,04331277
051387,03001627,04331277
002066,03001627,04331277
003870,03001627,04331277
038928,03001627,04331277
025293,03001627,04331277
009641,03001627,04331277
033787,03001627,04331277
002778,03001627,04331277
016732,03001627,04331277
014955,03001627,04331277
018742,03001627,04331277
015298,03001627,04331277
029425,03001627,04331277
041064,03001627,04331277
030658,03001627,04331277
050327,03001627,04331277
035607,03001627,04331277
036157,03001627,04331277
048979,03001627,04331277
049404,03001627,04331277
020312,03001627,04331277
035880,03001627,04331277
043155,03001627,04331277
039695,03001627,04331277
042364,03001627,04331277
010191,03001627,04331277
016889,03001627,04331277
025239,03001627,04331277
011785,03001627,04331277
049991,03001627,04331277
046190,03001627,04331277
029273,03001627,04331277
014640,03001627,04331277
022606,03001627,04331277
037322,03001627,04331277
046126,03001627,02738535
002195,03001627,04331277
046145,03001627,04331277
025352,03001627,04331277
021784,03001627,04331277
005475,03001627,04331277
021792,03001627,04331277
030720,03001627,04331277
027988,03001627,04331277
028207,03001627,04331277
023839,03001627,04331277
046169,03001627,04331277
000696,03001627,04331277
004217,03001627,04331277
040507,03001627,04331277
048503,03001627,04331277
014792,03001627,04331277
025897,03001627,04331277
049799,03001627,04331277
037199,03001627,04331277
019838,03001627,04331277
021803,03001627,04331277
041633,03001627,04331277
019612,03001627,04331277
039247,03001627,04331277
004315,03001627,04331277
032890,03001627,04331277
025812,03001627,04331277
011254,03001627,04331277
003479,03001627,04331277
022152,03001627,04331277
041163,03001627,04331277
046941,03001627,04331277
010086,03001627,04331277
046111,03001627,04331277
000063,03001627,04331277
043015,03001627,04331277
051415,03001627,04331277
024585,03001627,04331277
039286,03001627,04331277
002658,03001627,04331277
047890,03001627,04331277
051048,03001627,04331277
005884,03001627,04331277
011255,03001627,04331277
005108,03001627,04331277
042297,03001627,04331277
047206,03001627,04331277
016949,03001627,04331277
030544,03001627,04331277
018974,03001627,04331277
019516,03001627,04331277
028908,03001627,04331277
006090,03001627,04331277
034504,03001627,04331277
020503,03001627,04331277
046059,03001627,04331277
020840,03001627,04331277
033657,03001627,04331277
029347,03001627,04331277
037399,03001627,04331277
015661,03001627,04331277
044466,03001627,04331277
047346,03001627,04331277
008761,03001627,04331277
006160,03001627,04331277
002381,02828884,03891251
013671,03001627,04331277
017257,03001627,04331277
015578,03001627,04331277
050711,03001627,04331277
032297,03001627,02738535
016075,03001627,04331277
008279,03001627,04331277
020856,03001627,04331277
009091,03001627,04331277
024584,03001627,04331277
010614,03001627,04331277
019732,03001627,04331277
039711,03001627,04331277
018353,03001627,04331277
035727,03001627,04331277
023373,03001627,02738535
047952,03001627,04331277
008779,03001627,04331277
028814,03001627,04331277
041148,03001627,04331277
014267,03001627,04331277
033533,03001627,04331277
041909,03001627,04331277
005567,03001627,04331277
045683,03001627,04331277
007245,03001627,04331277
049408,03001627,04331277
025444,03001627,04331277
009895,03001627,04331277
012431,03001627,04331277
024682,03001627,04331277
043954,03001627,04331277
016876,03001627,04331277
049255,03001627,04331277
003914,03001627,04331277
017623,03001627,04331277
019083,03001627,04331277
010843,03001627,04331277
014365,03001627,04331277
024997,03001627,04331277
018295,03001627,04331277
009710,03001627,04331277
022650,03001627,04331277
001877,03001627,04331277
014980,03001627,04331277
006835,03001627,04331277
029468,03001627,04331277
016321,03001627,04331277
029556,03001627,04331277
042497,03001627,04331277
007983,03001627,04331277
007341,03001627,04331277
027285,03001627,04331277
020310,03001627,04331277
012769,03001627,04331277
004094,03001627,04331277
039341,03001627,04331277
006230,03001627,04331277
035382,03001627,04331277
029415,03001627,04331277
035988,03001627,04331277
047733,03001627,04331277
014223,03001627,04331277
040937,03001627,04331277
038597,03001627,04331277
020304,03001627,04331277
003346,03001627,04331277
013097,03001627,04331277
002758,03001627,04331277
016360,03001627,04331277
000829,03001627,04331277
050172,03001627,04331277
002642,03001627,04331277
046696,03001627,04331277
001748,03001627,04331277
005529,03001627,04331277
007964,03001627,04331277
014408,03001627,04331277
006189,03001627,04331277
015699,03001627,04331277
017262,03001627,04331277
014396,03001627,04331277
019997,03001627,04331277
011097,03001627,04331277
049311,03001627,04331277
041227,03001627,04331277
006857,03001627,03649674
025340,03001627,04331277
027573,03001627,04331277
048512,03001627,04331277
027502,03001627,04331277
004608,03001627,04331277
041461,03001627,04331277
002598,03001627,04331277
019731,03001627,04331277
048661,03001627,04331277
039624,03001627,04331277
049349,03001627,04331277
050377,03001627,04331277
024102,03001627,04331277
031572,03001627,04331277
044413,03001627,04331277
039776,03001627,04331277
030947,03001627,04331277
044810,03001627,04331277
049323,03001627,04331277
039929,03001627,04331277
048446,03001627,04331277
035477,03001627,04331277
048568,03001627,04331277
043327,03001627,02738535
021406,03001627,04331277
016433,03001627,04331277
028584,03001627,04331277
029049,03001627,04331277
019809,03001627,04331277
014609,03001627,04331277
021827,03001627,04331277
022491,03001627,04331277
012551,03001627,04331277
035633,03001627,04331277
040565,03001627,04331277
004583,03001627,04331277
021471,03001627,04331277
050893,03001627,04331277
011605,03001627,04331277
005826,03001627,04331277
015387,03001627,04331277
015609,03001627,04331277
026787,03001627,04331277
004898,03001627,04331277
028703,03001627,04331277
011706,03001627,04331277
048509,03001627,04331277
035667,03001627,04331277
033025,03001627,04331277
038785,03001627,04331277
042808,03001627,04331277
038039,03001627,04331277
045107,03001627,04331277
000121,03001627,04331277
046328,03001627,04331277
003046,03001627,03002711
029317,03001627,04331277
020345,03001627,04331277
018621,03001627,04331277
039239,03001627,04331277
027103,03001627,04331277
030954,03001627,04331277
009350,03001627,04331277
033687,03001627,04331277
044926,03001627,04331277
014538,03001627,04331277
033497,03001627,04331277
045375,03001627,04331277
000453,03001627,02738535
007585,03001627,04331277
015308,03001627,04331277
006096,03001627,04331277
028585,03001627,04331277
015614,03001627,04331277
007050,03001627,04331277
014376,03001627,04331277
039332,03001627,03649674
044453,03001627,04331277
042017,03001627,04331277
017419,03001627,04331277
038249,03001627,04331277
029044,03001627,04331277
039949,04256520,02738535
027270,03001627,04331277
035708,03001627,04331277
027832,03001627,04331277
039795,03001627,04331277
049106,03001627,04331277
035117,03001627,04331277
045920,03001627,04331277
023554,03001627,04331277
017392,03001627,04331277
010552,03001627,04331277
019935,03001627,04331277
035591,03001627,04331277
017968,03001627,04331277
045400,03001627,04331277
046689,03001627,04331277
047562,03001627,04331277
007952,03001627,04331277
039936,03001627,04331277
019985,03001627,04331277
031084,03001627,04331277
044048,03001627,04331277
002088,03001627,04331277
043198,03001627,04331277
043752,03001627,04331277
018370,03001627,04331277
008403,03001627,04331277
018613,03001627,04331277
021671,03001627,04331277
011241,03001627,04331277
018623,03001627,04331277
024132,03001627,04331277
011839,03001627,04331277
035755,03001627,04331277
023604,03001627,04331277
021061,03001627,04331277
035761,03001627,04331277
024678,03001627,04331277
030451,03001627,04331277
050221,03001627,04331277
012723,03001627,04331277
003415,03001627,04331277
014814,03001627,04331277
044130,03001627,04331277
033854,03001627,04331277
018116,03001627,04331277
025004,03001627,04331277
037552,03001627,04331277
013851,03001627,03001627
028039,03001627,04331277
046728,03001627,04331277
048785,03001627,04331277
005637,03001627,04331277
015045,03001627,04331277
020549,03001627,04331277
004476,03001627,04331277
001257,03001627,04331277
019826,03001627,04331277
004254,03001627,04331277
020156,03001627,04331277
001039,03001627,04331277
021113,03001627,04331277
033895,03001627,04331277
041131,03001627,04331277
036430,03001627,04331277
023151,03001627,04331277
027831,03001627,04331277
029824,03001627,04331277
028743,03001627,04331277
012931,03001627,04331277
007874,03001627,04331277
043055,03001627,04331277
031321,03001627,04331277
045572,03001627,04331277
029210,03001627,04331277
017980,03001627,04331277
032117,03001627,04331277
032637,03001627,04331277
033520,03001627,04331277
019435,03001627,04331277
049980,03001627,04331277
031665,03001627,04331277
027242,03001627,04331277
008718,03001627,04331277
012995,03001627,04331277
022145,03001627,04331277
048263,03001627,04331277
046592,03001627,04331277
016821,03001627,04331277
019709,03001627,04331277
028308,03001627,04331277
031003,03001627,04331277
040580,03001627,04331277
008206,03001627,04331277
021238,03001627,04331277
019718,03001627,04331277
048130,03001627,04331277
024847,03001627,04331277
017166,03001627,04331277
025435,03001627,04331277
039621,03001627,04331277
041554,03001627,04331277
014557,03001627,04331277
014578,03001627,04331277
033506,03001627,04331277
041604,03001627,04331277
032785,03001627,04331277
020133,03001627,04331277
047720,03001627,04331277
004943,03001627,03376595
020358,03001627,04331277
001859,03001627,04331277
009867,03001627,04331277
022573,03001627,04331277
034271,03001627,04331277
027870,03001627,04331277
012954,03001627,04331277
002179,03001627,04331277
045245,03001627,04331277
021999,03001627,04331277
027572,03001627,04331277
045822,03001627,04331277
023735,03001627,04331277
001811,03001627,04331277
002325,03001627,04331277
029163,03001627,04331277
013339,03001627,04331277
041209,03001627,04331277
008661,03001627,04331277
012305,03001627,04331277
008422,03001627,04331277
003385,03001627,04331277
051205,03001627,04331277
002095,03001627,04331277
051311,03001627,04331277
010853,03001627,04331277
018397,03001627,04331277
030034,03001627,04331277
017615,03001627,02738535
031181,03001627,04331277
002697,03001627,04331277
015936,03001627,04331277
017175,03001627,04331277
036325,03001627,04331277
051347,03001627,04331277
051002,03001627,04331277
023094,03001627,04331277
049298,03001627,04331277
010596,03001627,04331277
050745,03001627,04331277
040917,03001627,04331277
033607,03001627,04331277
021086,03001627,04331277
015788,03001627,04331277
020350,03001627,04331277
020360,03001627,04331277
024007,03001627,04331277
017890,03001627,04331277
047967,03001627,04331277
023660,03001627,04331277
015884,03001627,04331277
029431,03001627,04331277
023958,03046257,02694662
017594,03046257,02694662
007835,03046257,02694662
045379,03046257,02694662
002054,03046257,02694662
041104,03046257,02694662
034326,03046257,02694662
042780,03046257,02694662
033598,03046257,04548280
046707,03046257,02694662
025766,03046257,02694662
040579,03046257,02694662
010206,03046257,03909406
026860,03046257,03909406
030252,03046257,03909406
032958,03046257,03909406
037514,03046257,03909406
047120,03046257,03909406
049961,03046257,03909406
034595,03046257,03909406
029822,03046257,03909406
032430,03046257,03909406
034420,03046257,03909406
042795,03046257,03909406
046382,03046257,03909406
048836,03046257,03909406
036420,03046257,03909406
002131,03046257,03909406
003556,03046257,03909406
028676,03046257,03909406
023522,03046257,03909406
025337,03046257,03909406
008654,03046257,03909406
042127,03046257,03909406
030640,03046257,03909406
041872,03046257,03909406
039532,03046257,03909406
048331,03046257,03909406
034687,03046257,04548280
013300,03046257,03909406
046135,03046257,03909406
019829,03046257,03909406
011555,03046257,03909406
010043,03046257,03909406
047386,03046257,03909406
045665,03046257,03909406
042155,03046257,03909406
044086,03046257,03909406
005671,03046257,03909406
039067,03046257,03909406
043760,03046257,03909406
014614,03046257,03909406
024099,03046257,03909406
002535,03046257,03909406
015371,03046257,03909406
004677,03046257,03909406
032759,03046257,03909406
011628,03046257,03909406
024028,03046257,03909406
010295,03046257,03909406
029047,03046257,03047052
024042,03046257,03909406
010663,03046257,03909406
036407,03046257,03909406
033208,03046257,03909406
032902,03046257,03909406
024803,03046257,03909406
002348,03046257,03909406
048023,03046257,03909406
019559,03046257,03909406
000339,03046257,03909406
014358,03046257,03909406
007975,03046257,03909406
017535,03046257,03909406
005043,03046257,03909406
016155,03046257,03909406
017667,03046257,03909406
039113,03046257,03909406
006256,03046257,03909406
003068,03046257,03909406
026164,03046257,03909406
005215,03046257,03909406
005802,03046257,03909406
036406,03046257,03909406
006140,03046257,03909406
009515,03046257,02694662
036662,03046257,03909406
028385,03046257,03909406
028918,03046257,03909406
047475,03046257,03909406
021626,03046257,03909406
004895,03046257,03909406
041794,03046257,03909406
003663,03046257,03909406
009810,03046257,03909406
016191,03046257,03909406
043271,03046257,03909406
031263,03046257,03909406
036366,03046257,03909406
025250,03046257,03909406
002572,03046257,03909406
005103,03046257,03909406
047628,03046257,03909406
005577,03046257,03909406
026163,03046257,03909406
026380,03046257,03909406
023926,03046257,03909406
048775,03046257,03909406
021467,03046257,03909406
025110,03046257,03909406
045045,03046257,03909406
018030,03046257,03909406
017976,03046257,03909406
034437,03046257,03909406
033806,03046257,03909406
037963,03046257,03909406
011250,03046257,03909406
020492,03046257,03909406
035150,03046257,03909406
014812,03046257,03909406
017068,03046257,03909406
017026,03046257,03909406
004646,03046257,03909406
033375,03046257,03909406
030600,03046257,03909406
008881,03046257,03909406
036661,03046257,03909406
001590,03046257,04548280
000977,03046257,03046257
027697,03046257,03046257
003199,03046257,03046257
000295,03046257,03046257
007943,03046257,03046257
033775,03046257,03046257
039887,03046257,03046257
029540,03046257,03046257
011074,03046257,03046257
011799,03046257,03046257
003522,03046257,03046257
026920,03046257,03046257
004965,03046257,03046257
000584,03046257,03046257
026051,03046257,02694662
002570,03046257,03046257
050225,03046257,03046257
016729,03046257,03046257
027021,03046257,03046257
031430,03046257,03046257
006298,03046257,03046257
028448,03046257,03046257
032531,03046257,03046257
044821,03046257,03046257
016609,03046257,03046257
047665,03046257,03046257
043183,03046257,03046257
009691,03046257,03046257
033383,03046257,03046257
037518,03046257,03046257
048005,03046257,02694662
009678,03046257,03046257
031433,03046257,03046257
012394,03046257,03046257
024153,03046257,03046257
017979,03046257,03046257
029350,03046257,02694662
028757,03046257,03046257
025607,03046257,03046257
005171,03046257,03046257
021410,03046257,03046257
024749,03046257,03046257
012367,03046257,03046257
040020,03046257,03046257
002735,03046257,03046257
000196,03046257,03046257
020206,03046257,03046257
013064,03046257,04548280
002293,03046257,03046257
022088,03046257,03046257
010929,03046257,03046257
019774,03046257,03046257
002526,03046257,03046257
008855,03046257,03046257
039012,03046257,03046257
029781,03046257,03046257
031713,03046257,03046257
008787,03046257,03046257
021152,03046257,03046257
049843,03046257,03046257
034747,03046257,03046257
013313,03046257,03046257
001747,03046257,03046257
017348,03046257,03046257
047008,03046257,03046257
006232,03046257,03046257
019178,03046257,03046257
040996,03046257,03046257
025745,03046257,03046257
015260,03046257,03046257
042312,03046257,03046257
009250,03046257,04548280
011194,03046257,03046257
015655,03046257,03046257
015495,03046257,03046257
007429,03046257,03046257
040625,03046257,03046257
035387,03046257,04548280
007995,03046257,03046257
036203,03046257,03046257
034000,03046257,03046257
005942,03046257,03046257
011578,03046257,03046257
004316,03046257,03046257
023890,03046257,03046257
033758,03046257,03046257
031183,03046257,03046257
046627,03046257,03046257
010892,03046257,03046257
038299,03046257,03046257
005963,03046257,03046257
050021,03046257,03046257
006579,03046257,03046257
043903,03046257,03046257
050931,03046257,03046257
001233,03046257,04548280
019241,03046257,03046257
011157,03046257,03046257
025324,03046257,03046257
011776,03046257,03046257
022547,03046257,03046257
018763,03046257,03046257
024660,03046257,03046257
000702,03046257,03046257
003340,03046257,03046257
041422,03046257,03046257
047678,03046257,03046257
009529,03046257,03046257
048198,03046257,03046257
010121,03046257,04548280
022227,03046257,03046257
031914,03046257,03046257
021357,03046257,03046257
016006,03046257,03046257
018820,03046257,03046257
015173,03046257,03046257
019697,03046257,02694662
022298,03046257,03046257
030997,03046257,03909406
006257,03046257,03046257
043574,03046257,03046257
024519,03046257,03046257
048119,03046257,03046257
011739,03046257,03046257
019156,03046257,02694662
012048,03046257,03046257
002449,03046257,03046257
049895,03046257,03046257
021326,03046257,03046257
010528,03046257,03046257
003253,03046257,03046257
042553,03046257,03046257
042500,03046257,03046257
019568,03046257,03046257
049004,03046257,03046257
022959,03046257,03046257
018014,03046257,03046257
018755,03046257,03046257
001445,03046257,03046257
022771,03046257,03046257
004504,03046257,03046257
009912,03046257,03046257
007880,03046257,03046257
045949,03046257,03046257
001662,03046257,03046257
013654,03046257,03046257
042230,03046257,03046257
050917,03046257,03046257
001742,03046257,03046257
041755,03046257,02694662
050864,03046257,03046257
051666,03046257,04548280
001134,03046257,03046257
021284,03046257,03046257
008763,03046257,03046257
014753,03046257,03046257
040093,03046257,03046257
051161,03046257,03046257
011497,03046257,03046257
022333,03046257,03046257
051068,03046257,03046257
002021,03046257,02694662
031325,03046257,03046257
016770,03046257,03046257
019971,03046257,03046257
040025,03046257,04548280
006505,03046257,03046257
050386,03046257,03046257
020001,03046257,03046257
022266,03046257,03046257
046230,03046257,03046257
044398,03046257,03046257
009275,03046257,03046257
029639,03046257,03046257
010553,03046257,03046257
005615,03046257,03046257
030192,03046257,04548280
015228,03046257,03046257
008760,03046257,03046257
020285,03046257,03046257
048405,03046257,03046257
004147,03046257,03046257
017533,03046257,03046257
028159,03046257,03046257
002119,03046257,03046257
029642,03046257,03046257
026133,03046257,03046257
033530,03046257,03046257
005631,03046257,03046257
031723,03046257,03046257
003803,03046257,03046257
040248,03046257,03046257
004529,03046257,03046257
027465,03046257,03046257
047142,03046257,03046257
003758,03046257,04548280
003920,03046257,03046257
041387,03046257,03046257
006564,03046257,03046257
024853,03046257,03046257
024195,03046257,03046257
050971,03046257,03046257
015188,03046257,03046257
025527,03046257,03046257
008674,03046257,03046257
016076,03046257,03046257
030867,03046257,03046257
038416,03046257,03046257
038630,03046257,03046257
003030,03046257,03046257
002843,03046257,03046257
028803,03046257,03046257
021147,03046257,03046257
008728,03046257,03046257
013334,03046257,03046257
032375,03046257,03046257
034392,03046257,03046257
050970,03046257,03046257
039731,03046257,03046257
039199,03046257,03046257
012726,03046257,03046257
004661,03046257,04548280
022382,03046257,03046257
007350,03046257,03046257
009240,03046257,03046257
046406,03046257,03046257
029940,03046257,03046257
006713,03046257,03046257
026047,03046257,04548280
029362,03046257,03046257
